LocationID,Locality,District,Longitude,Latitude,ScientificName,Family,Genus,SpecificEpithet,TaxonRank,GrowthForm,Plant_NativenessStatus,SourceID
195,Shanghai Institute of Technology,Fengxian District,121.499600,30.887700,Pinus parviflora Siebold & Zucc.,Pinaceae,Pinus,parviflora,Species,Tree,Nonnative,30
195,Shanghai Institute of Technology,Fengxian District,121.499600,30.887700,Pittosporum tobira (Thunb.) W.T.Aiton,Pittosporaceae,Pittosporum,tobira,Species,Tree,Nonnative,30
195,Shanghai Institute of Technology,Fengxian District,121.499600,30.887700,Platycladus orientalis (L.) Franco,Cupressaceae,Platycladus,orientalis,Species,Tree,Native,30
195,Shanghai Institute of Technology,Fengxian District,121.499600,30.887700,Podocarpus macrophyllus (Thunb.) Sweet,Podocarpaceae,Podocarpus,macrophyllus,Species,Tree,Native,30
195,Shanghai Institute of Technology,Fengxian District,121.499600,30.887700,Populus tomentosa Carrière,Salicaceae,Populus,tomentosa,Species,Tree,Native,30
195,Shanghai Institute of Technology,Fengxian District,121.499600,30.887700,Prunus cerasifera Ehrh.,Rosaceae,Prunus,cerasifera,Species,Tree,Nonnative,30
195,Shanghai Institute of Technology,Fengxian District,121.499600,30.887700,Prunus serrulata Lindl.,Rosaceae,Prunus,serrulata,Species,Tree,Native,30
195,Shanghai Institute of Technology,Fengxian District,121.499600,30.887700,Punica granatum L.,Lythraceae,Punica,granatum,Species,Tree,Nonnative,30
195,Shanghai Institute of Technology,Fengxian District,121.499600,30.887700,Rhododendron simsii Planch.,Ericaceae,Rhododendron,simsii,Species,Shrub,Native,30
195,Shanghai Institute of Technology,Fengxian District,121.499600,30.887700,Rosa chinensis Jacq.,Rosaceae,Rosa,chinensis,Species,Shrub,Nonnative,30
195,Shanghai Institute of Technology,Fengxian District,121.499600,30.887700,Salix babylonica L.,Salicaceae,Salix,babylonica,Species,Tree,Native,30
195,Shanghai Institute of Technology,Fengxian District,121.499600,30.887700,Trachycarpus fortunei (Hook.) H.Wendl.,Arecaceae,Trachycarpus,fortunei,Species,Tree,Native,30
195,Shanghai Institute of Technology,Fengxian District,121.499600,30.887700,Ulmus pumila L.,Ulmaceae,Ulmus,pumila,Species,Tree,Nonnative,30
195,Shanghai Institute of Technology,Fengxian District,121.499600,30.887700,Viburnum odoratissimum Ker Gawl.,Adoxaceae,Viburnum,odoratissimum,Species,Tree,Native,30
195,Shanghai Institute of Technology,Fengxian District,121.499600,30.887700,Ziziphus jujuba Mill.,Rhamnaceae,Ziziphus,jujuba,Species,Tree,Native,30
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Acer palmatum Thunb.,Sapindaceae,Acer,palmatum,Species,Tree,Nonnative,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Albizia julibrissin Durazz.,Leguminosae,Albizia,julibrissin,Species,Tree,Nonnative,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Alchornea davidii Franch.,Euphorbiaceae,Alchornea,davidii,Species,Shrub,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Bambusa multiplex (Lour.) Raeusch. ex Schult.,Poaceae,Bambusa,multiplex,Species,Shrub,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Bellis perennis L.,Compositae,Bellis,perennis,Species,Herb,Nonnative,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Brassica oleracea L.,Brassicaceae,Brassica,oleracea,Species,Herb,Nonnative,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Buxus sinica (Rehder & E.H.Wilson) M.Cheng,Buxaceae,Buxus,sinica,Species,Tree,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Camellia japonica L.,Theaceae,Camellia,japonica,Species,Tree,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Capsella bursa-pastoris (L.) Medik.,Brassicaceae,Capsella,bursa-pastoris,Species,Herb,Nonnative,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Cedrus deodara (Roxb. ex D.Don) G.Don,Pinaceae,Cedrus,deodara,Species,Tree,Nonnative,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Cercis chinensis Bunge,Leguminosae,Cercis,chinensis,Species,Shrub,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Chaenomeles speciosa (Sweet) Nakai,Rosaceae,Chaenomeles,speciosa,Species,Shrub,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Chimonanthus praecox (L.) Link,Calycanthaceae,Chimonanthus,praecox,Species,Shrub,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Cunninghamia lanceolata (Lamb.) Hook.,Cupressaceae,Cunninghamia,lanceolata,Species,Tree,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Cupressus funebris Endl.,Cupressaceae,Cupressus,funebris,Species,Tree,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Edgeworthia tomentosa (Thunb.) Nakai,Thymelaeaceae,Edgeworthia,tomentosa,Species,Shrub,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Erigeron annuus (L.) Pers.,Compositae,Erigeron,annuus,Species,Herb,Nonnative,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Euonymus alatus (Thunb.) Siebold,Celastraceae,Euonymus,alatus,Species,Shrub,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Euonymus japonicus Thunb.,Celastraceae,Euonymus,japonicus,Species,Shrub,Nonnative,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Euphorbia helioscopia L.,Euphorbiaceae,Euphorbia,helioscopia,Species,Herb,Nonnative,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Fatsia japonica (Thunb.) Decne. & Planch.,Araliaceae,Fatsia,japonica,Species,Tree,Nonnative,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Ficus elastica Roxb. ex Hornem.,Moraceae,Ficus,elastica,Species,Tree,Nonnative,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Forsythia,suspensa,Species,Shrub,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Forsythia viridissima Lindl.,Oleaceae,Forsythia,viridissima,Species,Shrub,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Galium spurium L.,Rubiaceae,Galium,spurium,Species,Herb,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Gardenia jasminoides J.Ellis,Rubiaceae,Gardenia,jasminoides,Species,Shrub,Nonnative,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Ginkgo biloba L.,Ginkgoaceae,Ginkgo,biloba,Species,Tree,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Ilex cornuta Lindl. & Paxton,Aquifoliaceae,Ilex,cornuta,Species,Tree,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Ilex latifolia Thunb.,Aquifoliaceae,Ilex,latifolia,Species,Tree,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Jasminum mesnyi Hance,Oleaceae,Jasminum,mesnyi,Species,Shrub,Nonnative,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Jasminum nudiflorum Lindl.,Oleaceae,Jasminum,nudiflorum,Species,Shrub,Nonnative,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Juniperus chinensis L.,Cupressaceae,Juniperus,chinensis,Species,Tree,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Juniperus formosana Hayata,Cupressaceae,Juniperus,formosana,Species,Tree,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Lagerstroemia indica L.,Lythraceae,Lagerstroemia,indica,Species,Tree,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Ligustrum lucidum W.T.Aiton,Oleaceae,Ligustrum,lucidum,Species,Tree,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Ligustrum quihoui Carrière,Oleaceae,Ligustrum,quihoui,Species,Shrub,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Loropetalum chinense var. rubrum Yieh,Hamamelidaceae,Loropetalum,chinense,Varietas,Tree,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Mahonia fortunei (Lindl.) Fedde,Berberidaceae,Mahonia,fortunei,Species,Shrub,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Malus halliana Koehne,Rosaceae,Malus,halliana,Species,Tree,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Metasequoia glyptostroboides Hu & W.C.Cheng,Cupressaceae,Metasequoia,glyptostroboides,Species,Tree,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Musa basjoo Siebold & Zucc. ex Iinuma,Musaceae,Musa,basjoo,Species,Herb,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Nandina domestica Thunb.,Berberidaceae,Nandina,domestica,Species,Shrub,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Nerium oleander L.,Apocynaceae,Nerium,oleander,Species,Shrub,Nonnative,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Nerium oleander 'Paihua',Apocynaceae,Nerium,oleander,Cultivar,Shrub,Nonnative,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Ophiopogon japonicus (Thunb.) Ker Gawl.,Asparagaceae,Ophiopogon,japonicus,Species,Herb,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Osmanthus fragrans Lour.,Oleaceae,Osmanthus,fragrans,Species,Tree,Nonnative,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Oxalis debilis var. corymbosa (DC.) Lourteig,Oxalidaceae,Oxalis,debilis,Varietas,Herb,Nonnative,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Photinia bodinieri H.L?v.,Rosaceae,Photinia,bodinieri,Species,Tree,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Pinus bungeana Zucc. ex Endl.,Pinaceae,Pinus,bungeana,Species,Tree,Nonnative,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Pinus parviflora Siebold & Zucc.,Pinaceae,Pinus,parviflora,Species,Tree,Nonnative,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Pinus thunbergii Parl.,Pinaceae,Pinus,thunbergii,Species,Tree,Nonnative,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Pittosporum tobira (Thunb.) W.T.Aiton,Pittosporaceae,Pittosporum,tobira,Species,Tree,Nonnative,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Platycladus orientalis (L.) Franco,Cupressaceae,Platycladus,orientalis,Species,Tree,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Poa annua L.,Poaceae,Poa,annua,Species,Herb,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Podocarpus macrophyllus (Thunb.) Sweet,Podocarpaceae,Podocarpus,macrophyllus,Species,Tree,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Prunus cerasifera Ehrh.,Rosaceae,Prunus,cerasifera,Species,Tree,Nonnative,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Prunus persica (L.) Batsch,Rosaceae,Prunus,persica,Species,Tree,Nonnative,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Prunus serrulata Lindl.,Rosaceae,Prunus,serrulata,Species,Tree,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Prunus yedoensis Matsum.,Rosaceae,Prunus,yedoensis,Species,Tree,Nonnative,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Punica granatum L.,Lythraceae,Punica,granatum,Species,Tree,Nonnative,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Pyracantha fortuneana (Maxim.) H.L.Li,Rosaceae,Pyracantha,fortuneana,Species,Shrub,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Ranunculus japonicus Thunb.,Ranunculaceae,Ranunculus,japonicus,Species,Herb,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Rhododendron simsii Planch.,Ericaceae,Rhododendron,simsii,Species,Shrub,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Rosa chinensis Jacq.,Rosaceae,Rosa,chinensis,Species,Shrub,Nonnative,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Salix babylonica L.,Salicaceae,Salix,babylonica,Species,Tree,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Taraxacum mongolicum Hand.-Mazz.,Compositae,Taraxacum,mongolicum,Species,Herb,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Taxus wallichiana var. mairei (Lemée & H.Lév.) L.K.Fu & Nan Li,Taxaceae,Taxus,wallichiana,Varietas,Tree,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Toona sinensis (Juss.) M.Roem.,Meliaceae,Toona,sinensis,Species,Tree,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Trachycarpus fortunei (Hook.) H.Wendl.,Arecaceae,Trachycarpus,fortunei,Species,Tree,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Veronica polita Fr.,Plantaginaceae,Veronica,polita,Species,Herb,Nonnative,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Viburnum odoratissimum var. awabuki (K. Koch) Zabel ex Rümpler,Adoxaceae,Viburnum,odoratissimum,Varietas,Tree,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Viburnum plicatum Thunb.,Adoxaceae,Viburnum,plicatum,Species,Shrub,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Vicia cracca L.,Leguminosae,Vicia,cracca,Species,Herb,Native,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Vicia faba L.,Leguminosae,Vicia,faba,Species,Herb,Nonnative,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Vicia sepium L.,Leguminosae,Vicia,sepium,Species,Herb,Nonnative,41
196,Shanghai Jiao Tong University,Minhang District,121.437900,31.024900,Viola tricolor L.,Violaceae,Viola,tricolor,Species,Herb,Nonnative,41
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Abies firma Siebold & Zucc.,Pinaceae,Abies,firma,Species,Tree,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Acacia farnesiana (L.) Willd.,Leguminosae,Acacia,farnesiana,Species,Tree,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Acer buergerianum Miq.,Sapindaceae,Acer,buergerianum,Species,Tree,Native,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Acer negundo L.,Sapindaceae,Acer,negundo,Species,Tree,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Acer palmatum Thunb.,Sapindaceae,Acer,palmatum,Species,Tree,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Adinandra milletii (Hook. & Arn.) Benth. & Hook.f. ex Hance,Pentaphylacaceae,Adinandra,milletii,Species,Shrub,Native,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Agave americana L.,Asparagaceae,Agave,americana,Species,Herb,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Aglaia odorata Lour.,Meliaceae,Aglaia,odorata,Species,Tree,Native,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Aglaonema modestum Schott ex Engl.,Araceae,Aglaonema,modestum,Species,Herb,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Ailanthus altissima (Mill.) Swingle,Simaroubaceae,Ailanthus,altissima,Species,Tree,Native,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Albizia julibrissin Durazz.,Leguminosae,Albizia,julibrissin,Species,Tree,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Alchornea davidii Franch.,Euphorbiaceae,Alchornea,davidii,Species,Shrub,Native,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Alnus trabeculosa Hand.-Mazz.,Betulaceae,Alnus,trabeculosa,Species,Tree,Native,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Alocasia macrorrhizos (L.) G.Don,Araceae,Alocasia,macrorrhizos,Species,Herb,Native,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Aloe arborescens Mill.,Xanthorrhoeaceae,Aloe,arborescens,Species,Herb,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Altingia chinensis (Champ.) Oliv. ex Hance,Altingiaceae,Altingia,chinensis,Species,Tree,Native,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Antirrhinum majus L.,Plantaginaceae,Antirrhinum,majus,Species,Herb,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Araucaria cunninghamii Mudie,Araucariaceae,Araucaria,cunninghamii,Species,Tree,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Areca triandra Roxb. ex Buch.-Ham.,Arecaceae,Areca,triandra,Species,Tree,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Asparagus cochinchinensis (Lour.) Merr.,Asparagaceae,Asparagus,cochinchinensis,Species,Herb,Native,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Asparagus setaceus (Kunth) Jessop,Asparagaceae,Asparagus,setaceus,Species,Herb,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Aspidistra elatior Blume,Asparagaceae,Aspidistra,elatior,Species,Herb,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Aucuba japonica Thunb.,Garryaceae,Aucuba,japonica,Species,Shrub,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Bambusa multiplex (Lour.) Raeusch. ex Schult.,Poaceae,Bambusa,multiplex,Species,Shrub,Native,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Bambusa multiplex 'fernleaf',Poaceae,Bambusa,multiplex,Cultivar,Shrub,Native,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Bambusa tuldoides Munro,Poaceae,Bambusa,tuldoides,Species,Tree,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Bassia scoparia (L.) A.J.Scott,Amaranthaceae,Bassia,scoparia,Species,Herb,Native,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Beaucarnea recurvata Lem.,Asparagaceae,Beaucarnea,recurvata,Species,Tree,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Begonia cucullata Willd.,Begoniaceae,Begonia,cucullata,Species,Herb,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Bellis perennis L.,Compositae,Bellis,perennis,Species,Herb,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Berberis thunbergii DC.,Berberidaceae,Berberis,thunbergii,Species,Shrub,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Beta vulgaris L.,Amaranthaceae,Beta,vulgaris,Species,Herb,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Bischofia polycarpa (H.Lév.) Airy Shaw,Phyllanthaceae,Bischofia,polycarpa,Species,Tree,Native,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Bismarckia nobilis Hildebr. & H.Wendl.,Arecaceae,Bismarckia,nobilis,Species,Tree,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Bougainvillea spectabilis Willd.,Nyctaginaceae,Bougainvillea,spectabilis,Species,Shrub,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Brassica oleracea L.,Brassicaceae,Brassica,oleracea,Species,Herb,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Bryophyllum pinnatum (Lam.) Oken,Crassulaceae,Bryophyllum,pinnatum,Species,Herb,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Buddleja lindleyana Fortune,Scrophulariaceae,Buddleja,lindleyana,Species,Shrub,Native,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Butia capitata (Mart.) Becc.,Arecaceae,Butia,capitata,Species,Tree,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Buxus harlandii Hance,Buxaceae,Buxus,harlandii,Species,Shrub,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Buxus sinica (Rehder & E.H.Wilson) M.Cheng,Buxaceae,Buxus,sinica,Species,Tree,Native,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Caladium bicolor (Aiton) Vent.,Araceae,Caladium,bicolor,Species,Herb,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Calendula officinalis L.,Compositae,Calendula,officinalis,Species,Herb,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Callistemon rigidus R.Br.,Myrtaceae,Callistemon,rigidus,Species,Tree,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Camellia japonica L.,Theaceae,Camellia,japonica,Species,Tree,Native,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Camellia sasanqua Thunb.,Theaceae,Camellia,sasanqua,Species,Tree,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Camptotheca acuminata Decne.,Cornaceae,Camptotheca,acuminata,Species,Tree,Native,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Canna indica L.,Cannaceae,Canna,indica,Species,Herb,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Capsicum annuum L.,Solanaceae,Capsicum,annuum,Species,Shrub,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Caryota maxima Blume ex Mart.,Arecaceae,Caryota,maxima,Species,Tree,Native,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Castanopsis sclerophylla (Lindl. & Paxton) Schottky,Fagaceae,Castanopsis,sclerophylla,Species,Tree,Native,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Catalpa ovata G.Don,Bignoniaceae,Catalpa,ovata,Species,Tree,Native,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Cedrus deodara (Roxb. ex D.Don) G.Don,Pinaceae,Cedrus,deodara,Species,Tree,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Celosia argentea L.,Amaranthaceae,Celosia,argentea,Species,Herb,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Celtis sinensis Pers.,Cannabaceae,Celtis,sinensis,Species,Tree,Native,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Cephalocereus senilis (Haw.) Pfeiff.,Cactaceae,Cephalocereus,senilis,Species,Tree,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Cephalotaxus sinensis (Rehder & E.H.Wilson) H.L.Li,Taxaceae,Cephalotaxus,sinensis,Species,Tree,Native,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Cerasus lannesiana Carri?re,Rosaceae,Cerasus,lannesiana,Species,Tree,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Cercis chinensis Bunge,Leguminosae,Cercis,chinensis,Species,Shrub,Native,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Cereus hildmannianus K.Schum.,Cactaceae,Cereus,hildmannianus,Species,Tree,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Chaenomeles sinensis (Dum.Cours.) Koehne,Rosaceae,Chaenomeles,sinensis,Species,Tree,Native,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Chaenomeles speciosa (Sweet) Nakai,Rosaceae,Chaenomeles,speciosa,Species,Shrub,Native,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Chamaecyparis obtusa (Siebold & Zucc.) Endl.,Cupressaceae,Chamaecyparis,obtusa,Species,Tree,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Chamaecyparis obtusa var. formosana (Hayata) Hayata,Cupressaceae,Chamaecyparis,obtusa,Varietas,Tree,Native,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Chamaedorea elegans Mart.,Arecaceae,Chamaedorea,elegans,Species,Shrub,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Chimonanthus praecox (L.) Link,Calycanthaceae,Chimonanthus,praecox,Species,Shrub,Native,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Chlorophytum comosum (Thunb.) Jacques,Asparagaceae,Chlorophytum,comosum,Species,Herb,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Choerospondias axillaris (Roxb.) B.L.Burtt & A.W.Hill,Anacardiaceae,Choerospondias,axillaris,Species,Tree,Native,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Chrysanthemum morifolium Ramat.,Compositae,Chrysanthemum,morifolium,Species,Herb,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Cinnamomum camphora (L.) J.Presl,Lauraceae,Cinnamomum,camphora,Species,Tree,Native,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Citrus aurantium L.,Rutaceae,Citrus,aurantium,Species,Tree,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Citrus japonica Thunb.,Rutaceae,Citrus,japonica,Species,Tree,Native,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Citrus medica L.,Rutaceae,Citrus,medica,Species,Tree,Native,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Citrus reticulata Blanco,Rutaceae,Citrus,reticulata,Species,Tree,Nonnative,59
197,"Shanghai University, Baoshan Campus",Baoshan District,121.391200,31.319800,Clivia miniata (Lindl.) Bosse,Amaryllidaceae,Clivia,miniata,Species,Herb,Nonnative,59
