LocationID,Locality,ScientificName,Family,Genus,SpecificEpithet,TaxonRank,GrowthForm,Plant_NativenessStatus,SourceID
42,"Fudan University, Handan Campus",Tagetes erecta L.,Compositae,Tagetes,erecta,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Tamarix chinensis Lour.,Tamaricaceae,Tamarix,chinensis,Species,Tree,Native,115
42,"Fudan University, Handan Campus",Taraxacum mongolicum Hand.-Mazz.,Compositae,Taraxacum,mongolicum,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Taxus wallichiana var. chinensis (Pilg.) Florin,Taxaceae,Taxus,wallichiana,Varietas,Tree,Native,115
42,"Fudan University, Handan Campus",Tecoma capensis (Thunb.) Lindl.,Bignoniaceae,Tecoma,capensis,Species,Shrub,Nonnative,115
42,"Fudan University, Handan Campus",Thalictrum fortunei S. Moore,Ranunculaceae,Thalictrum,fortunei,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Torenia fournieri Linden ex E. Fourn.,Linderniaceae,Torenia,fournieri,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Trachycarpus fortunei (Hook.) H.Wendl.,Arecaceae,Trachycarpus,fortunei,Species,Tree,Native,115
42,"Fudan University, Handan Campus",Tradescantia pallida (Rose) D.R.Hunt,Commelinaceae,Tradescantia,pallida,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Trifolium repens L.,Leguminosae,Trifolium,repens,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Trigonotis peduncularis (Trevir.) Steven ex Palib.,Boraginaceae,Trigonotis,peduncularis,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Triticum aestivum L.,Poaceae,Triticum,aestivum,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Tulbaghia violacea Harv.,Amaryllidaceae,Tulbaghia,violacea,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Ulmus parvifolia Jacq.,Ulmaceae,Ulmus,parvifolia,Species,Tree,Native,115
42,"Fudan University, Handan Campus",Ulmus pumila L.,Ulmaceae,Ulmus,pumila,Species,Tree,Nonnative,115
42,"Fudan University, Handan Campus",Verbena bonariensis L.,Verbenaceae,Verbena,bonariensis,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Verbena hybrida Groenl. & Rumpler,Verbenaceae,Verbena,hybrida,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Veronica arvensis L.,Plantaginaceae,Veronica,arvensis,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Veronica persica Poir.,Plantaginaceae,Veronica,persica,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Veronica polita Fr.,Plantaginaceae,Veronica,polita,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Veronica spicata L.,Plantaginaceae,Veronica,spicata,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Viburnum odoratissimum var. awabuki (K. Koch) Zabel ex Rümpler,Adoxaceae,Viburnum,odoratissimum,Varietas,Tree,Native,115
42,"Fudan University, Handan Campus",Viburnum plicatum Thunb.,Adoxaceae,Viburnum,plicatum,Species,Shrub,Native,115
42,"Fudan University, Handan Campus",Vicia sativa L.,Leguminosae,Vicia,sativa,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Vigna unguiculata (L.) Walp.,Leguminosae,Vigna,unguiculata,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Vinca major L.,Apocynaceae,Vinca,major,Species,Shrub,Nonnative,115
42,"Fudan University, Handan Campus",Viola tricolor L.,Violaceae,Viola,tricolor,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Weigela florida (Bunge) A. DC.,Caprifoliaceae,Weigela,florida,Species,Shrub,Native,115
42,"Fudan University, Handan Campus",Youngia japonica (L.) DC.,Compositae,Youngia,japonica,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Youngia pseudosenecio (Vaniot) C.Shih,Compositae,Youngia,pseudosenecio,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yucca gloriosa L.,Asparagaceae,Yucca,gloriosa,Species,Shrub,Nonnative,115
42,"Fudan University, Handan Campus",Zantedeschia aethiopica (L.) Spreng.,Araceae,Zantedeschia,aethiopica,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Zephyranthes candida (Lindl.) Herb.,Amaryllidaceae,Zephyranthes,candida,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Ziziphus jujuba Mill.,Rhamnaceae,Ziziphus,jujuba,Species,Tree,Native,115
42,"Fudan University, Handan Campus",Zoysia japonica Steud.,Poaceae,Zoysia,japonica,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Abelia grandiflora (Ravelli ex André) Rehder,Caprifoliaceae,Abelia,grandiflora,Species,Shrub,Nonnative,115
43,"Fudan University, Jiangwan Campus",Abutilon theophrasti Medik.,Malvaceae,Abutilon,theophrasti,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Acalypha australis L.,Euphorbiaceae,Acalypha,australis,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Acalypha brachystachya Hornem.,Euphorbiaceae,Acalypha,brachystachya,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Acorus calamus var. angustatus Besser,Acoraceae,Acorus,calamus,Varietas,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Actinostemma tenerum Griff.,Cucurbitaceae,Actinostemma,tenerum,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Ajuga lupulina Maxim.,Lamiaceae,Ajuga,lupulina,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Alcea rosea L.,Malvaceae,Alcea,rosea,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Allium tuberosum Rottler ex Spreng.,Amaryllidaceae,Allium,tuberosum,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Alternanthera philoxeroides (Mart.) Griseb.,Amaranthaceae,Alternanthera,philoxeroides,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Artemisia dubia L. ex B.D.Jacks.,Compositae,Artemisia,dubia,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Asparagus setaceus (Kunth) Jessop,Asparagaceae,Asparagus,setaceus,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Barnardia japonica (Thunb.) Schult. & Schult.f.,Asparagaceae,Barnardia,japonica,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Begonia subvillosa Klotzsch,Begoniaceae,Begonia,subvillosa,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Berberis sargentiana C.K.Schneid.,Berberidaceae,Berberis,sargentiana,Species,Shrub,Nonnative,115
43,"Fudan University, Jiangwan Campus",Buddleja asiatica Lour.,Scrophulariaceae,Buddleja,asiatica,Species,Shrub,Native,115
43,"Fudan University, Jiangwan Campus",Buddleja lindleyana Fortune,Scrophulariaceae,Buddleja,lindleyana,Species,Shrub,Native,115
43,"Fudan University, Jiangwan Campus",Capsella bursa-pastoris (L.) Medik.,Brassicaceae,Capsella,bursa-pastoris,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Cardamine hirsuta L.,Brassicaceae,Cardamine,hirsuta,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Catharanthus roseus (L.) G.Don,Apocynaceae,Catharanthus,roseus,Species,Shrub,Nonnative,115
43,"Fudan University, Jiangwan Campus",Centipeda minima (L.) A.Braun & Asch.,Compositae,Centipeda,minima,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Ceratophyllum demersum L.,Ceratophyllaceae,Ceratophyllum,demersum,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Chenopodium album L.,Amaranthaceae,Chenopodium,album,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Chrysanthemum indicum L.,Compositae,Chrysanthemum,indicum,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Cnidium monnieri (L.) Cusson,Apiaceae,Cnidium,monnieri,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Coreopsis lanceolata L.,Compositae,Coreopsis,lanceolata,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Coreopsis tinctoria Nutt.,Compositae,Coreopsis,tinctoria,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Cyperus iria L.,Cyperaceae,Cyperus,iria,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Dendranthema pacificum (Nakai) Kitam.,Compositae,Dendranthema,pacificum,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Echinochloa crus-galli (L.) P.Beauv.,Poaceae,Echinochloa,crus-galli,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Eclipta prostrata (L.) L.,Compositae,Eclipta,prostrata,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Edgeworthia tomentosa (Thunb.) Nakai,Thymelaeaceae,Edgeworthia,tomentosa,Species,Shrub,Native,115
43,"Fudan University, Jiangwan Campus",Elaeocarpus sylvestris (Lour.) Poir.,Elaeocarpaceae,Elaeocarpus,sylvestris,Species,Tree,Native,115
43,"Fudan University, Jiangwan Campus",Eleocharis dulcis (Burm.f.) Trin. ex Hensch.,Cyperaceae,Eleocharis,dulcis,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Elymus kamoji var. kamoji,Poaceae,Elymus,kamoji,Varietas,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Eriobotrya japonica (Thunb.) Lindl.,Rosaceae,Eriobotrya,japonica,Species,Tree,Native,115
43,"Fudan University, Jiangwan Campus",Euphorbia helioscopia L.,Euphorbiaceae,Euphorbia,helioscopia,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Euphorbia humifusa Willd.,Euphorbiaceae,Euphorbia,humifusa,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Gaura lindheimeri Engelm. & A.Gray,Onagraceae,Gaura,lindheimeri,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Geranium carolinianum L.,Geraniaceae,Geranium,carolinianum,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Glechoma longituba (Nakai) Kuprian.,Lamiaceae,Glechoma,longituba,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Hemerocallis fulva (L.) L.,Xanthorrhoeaceae,Hemerocallis,fulva,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Hemisteptia lyrata (Bunge) Fisch. & C.A.Mey.,Compositae,Hemisteptia,lyrata,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Hibiscus syriacus L.,Malvaceae,Hibiscus,syriacus,Species,Shrub,Native,115
43,"Fudan University, Jiangwan Campus",Hydrocotyle vulgaris L.,Araliaceae,Hydrocotyle,vulgaris,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Ilex crenata f. convexa (Makino) Rehder,Aquifoliaceae,Ilex,crenata,Forma,Shrub,Native,115
43,"Fudan University, Jiangwan Campus",Ipomoea nil (L.) Roth,Convolvulaceae,Ipomoea,nil,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Iris ensata var. hortensis (Maxim.) Makino & Nemoto.,Iridaceae,Iris,ensata,Varietas,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Iris japonica Thunb.,Iridaceae,Iris,japonica,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Iris oxypetala Bunge,Iridaceae,Iris,oxypetala,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Iris pseudacorus L.,Iridaceae,Iris,pseudacorus,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Juniperus chinensis L.,Cupressaceae,Juniperus,chinensis,Species,Tree,Native,115
43,"Fudan University, Jiangwan Campus",Justicia procumbens L.,Acanthaceae,Justicia,procumbens,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Kyllinga brevifolia Rottb.,Cyperaceae,Kyllinga,brevifolia,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Lamium album subsp. barbatum (Siebold & Zucc.) Mennema,Lamiaceae,Lamium,album,Subspecies,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Lamium amplexicaule L.,Lamiaceae,Lamium,amplexicaule,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Laphangium affine (D.Don) Tzvelev,Compositae,Laphangium,affine,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Lemna minor L.,Araceae,Lemna,minor,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Ligustrum lucidum W.T.Aiton,Oleaceae,Ligustrum,lucidum,Species,Tree,Native,115
43,"Fudan University, Jiangwan Campus",Lindernia crustacea (L.) F.Muell.,Linderniaceae,Lindernia,crustacea,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Liriodendron chinense (Hemsl.) Sarg.,Magnoliaceae,Liriodendron,chinense,Species,Tree,Native,115
43,"Fudan University, Jiangwan Campus",Liriope spicata Lour.,Asparagaceae,Liriope,spicata,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Ludwigia prostrata Roxb.,Onagraceae,Ludwigia,prostrata,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Lycoris radiata (L'Hér.) Herb.,Amaryllidaceae,Lycoris,radiata,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Lysimachia candida Lindl.,Primulaceae,Lysimachia,candida,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Lysimachia nummularia 'Aurea',Primulaceae,Lysimachia,nummularia,Cultivar,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Lythrum salicaria L.,Lythraceae,Lythrum,salicaria,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Malus micromalus Makino,Rosaceae,Malus,micromalus,Species,Tree,Native,115
43,"Fudan University, Jiangwan Campus",Mazus gracilis Hemsl.,Phrymaceae,Mazus,gracilis,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Melilotus suaveolens Ledeb.,Leguminosae,Melilotus,suaveolens,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Metasequoia glyptostroboides Hu & W.C.Cheng,Cupressaceae,Metasequoia,glyptostroboides,Species,Tree,Native,115
43,"Fudan University, Jiangwan Campus",Miscanthus sinensis Andersson,Poaceae,Miscanthus,sinensis,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Monochoria korsakowii Regel & Maack,Pontederiaceae,Monochoria,korsakowii,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Morus alba L.,Moraceae,Morus,alba,Species,Tree,Native,115
43,"Fudan University, Jiangwan Campus",Nelumbo nucifera Gaertn.,Nelumbonaceae,Nelumbo,nucifera,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Nerium oleander L.,Apocynaceae,Nerium,oleander,Species,Shrub,Nonnative,115
43,"Fudan University, Jiangwan Campus",Nerium oleander 'Paihua',Apocynaceae,Nerium,oleander,Cultivar,Shrub,Nonnative,115
43,"Fudan University, Jiangwan Campus",Oenothera speciosa Nutt.,Onagraceae,Oenothera,speciosa,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Osmanthus fragrans Lour.,Oleaceae,Osmanthus,fragrans,Species,Tree,Nonnative,115
43,"Fudan University, Jiangwan Campus",Oxalis debilis var. corymbosa (DC.) Lourteig,Oxalidaceae,Oxalis,debilis,Varietas,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Oxalis triangularis A. St.-Hil.,Oxalidaceae,Oxalis,triangularis,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Penstemon campanulatus (Cav.) Willd.,Plantaginaceae,Penstemon,campanulatus,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Peperomia blanda (Jacq.) Kunth,Piperaceae,Peperomia,blanda,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Perilla frutescens (L.) Britton,Lamiaceae,Perilla,frutescens,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Persicaria lapathifolia (L.) Delarbre,Polygonaceae,Persicaria,lapathifolia,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Petunia hybrida Vilm.,Solanaceae,Petunia,hybrida,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Phlox drummondii Hook.,Polemoniaceae,Phlox,drummondii,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Photinia bodinieri H.L?v.,Rosaceae,Photinia,bodinieri,Species,Tree,Native,115
43,"Fudan University, Jiangwan Campus",Phragmites australis (Cav.) Trin. ex Steud.,Poaceae,Phragmites,australis,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Phytolacca americana L.,Phytolaccaceae,Phytolacca,americana,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Platycladus orientalis (L.) Franco,Cupressaceae,Platycladus,orientalis,Species,Tree,Native,115
43,"Fudan University, Jiangwan Campus",Portulaca oleracea L.,Portulacaceae,Portulaca,oleracea,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Potamogeton crispus L.,Potamogetonaceae,Potamogeton,crispus,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Prunus mume (Siebold) Siebold & Zucc.,Rosaceae,Prunus,mume,Species,Tree,Native,115
43,"Fudan University, Jiangwan Campus",Prunus persica (L.) Batsch,Rosaceae,Prunus,persica,Species,Tree,Nonnative,115
43,"Fudan University, Jiangwan Campus",Prunus yedoensis Matsum.,Rosaceae,Prunus,yedoensis,Species,Tree,Nonnative,115
43,"Fudan University, Jiangwan Campus",Ranunculus muricatus L.,Ranunculaceae,Ranunculus,muricatus,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Ranunculus sceleratus L.,Ranunculaceae,Ranunculus,sceleratus,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Reineckea carnea (Andrews) Kunth,Asparagaceae,Reineckea,carnea,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Sagina japonica (Sw.) Ohwi,Caryophyllaceae,Sagina,japonica,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Salix babylonica L.,Salicaceae,Salix,babylonica,Species,Tree,Native,115
43,"Fudan University, Jiangwan Campus",Salix chaenomeloides Kimura,Salicaceae,Salix,chaenomeloides,Species,Tree,Native,115
43,"Fudan University, Jiangwan Campus",Salvia plebeia R.Br.,Lamiaceae,Salvia,plebeia,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Salvia uliginosa Benth.,Lamiaceae,Salvia,uliginosa,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Sapindus mukorossi Gaertn.,Sapindaceae,Sapindus,mukorossi,Species,Tree,Native,115
43,"Fudan University, Jiangwan Campus",Sedum polytrichoides Hemsl.,Crassulaceae,Sedum,polytrichoides,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Senna sulfurea (Collad.) H.S.Irwin & Barneby,Leguminosae,Senna,sulfurea,Species,Tree,Nonnative,115
43,"Fudan University, Jiangwan Campus",Sesbania cannabina (Retz.) Pers.,Leguminosae,Sesbania,cannabina,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Setaria viridis (L.) P.Beauv.,Poaceae,Setaria,viridis,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Shibataea chinensis Nakai,Poaceae,Shibataea,chinensis,Species,Shrub,Native,115
43,"Fudan University, Jiangwan Campus",Smilax glabra Roxb.,Smilacaceae,Smilax,glabra,Species,Shrub,Native,115
43,"Fudan University, Jiangwan Campus",Solidago canadensis L.,Compositae,Solidago,canadensis,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Sonchus asper (L.) Hill,Compositae,Sonchus,asper,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Sonchus brachyotus DC.,Compositae,Sonchus,brachyotus,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Sonchus oleraceus (L.) L.,Compositae,Sonchus,oleraceus,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Spiranthes sinensis (Pers.) Ames,Orchidaceae,Spiranthes,sinensis,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Stemona japonica (Blume) Miq.,Stemonaceae,Stemona,japonica,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Tamarix chinensis Lour.,Tamaricaceae,Tamarix,chinensis,Species,Tree,Native,115
43,"Fudan University, Jiangwan Campus",Tradescantia ohiensis Raf.,Commelinaceae,Tradescantia,ohiensis,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Trapa natans L.,Lythraceae,Trapa,natans,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Tulipa gesneriana L.,Liliaceae,Tulipa,gesneriana,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Verbena officinalis L.,Verbenaceae,Verbena,officinalis,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Veronica peregrina L.,Plantaginaceae,Veronica,peregrina,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Veronica undulata Wall.,Plantaginaceae,Veronica,undulata,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Viburnum tinus L.,Adoxaceae,Viburnum,tinus,Species,Shrub,Nonnative,115
43,"Fudan University, Jiangwan Campus",Vinca major L.,Apocynaceae,Vinca,major,Species,Shrub,Nonnative,115
43,"Fudan University, Jiangwan Campus",Viola yunnanfuensis W. Becker,Violaceae,Viola,yunnanfuensis,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Yucca gloriosa L.,Asparagaceae,Yucca,gloriosa,Species,Shrub,Nonnative,115
43,"Fudan University, Jiangwan Campus",Zephyranthes candida (Lindl.) Herb.,Amaryllidaceae,Zephyranthes,candida,Species,Herb,Nonnative,115
195,Shanghai Institute of Technology,Acer palmatum Thunb.,Sapindaceae,Acer,palmatum,Species,Tree,Nonnative,30
195,Shanghai Institute of Technology,Aucuba japonica Thunb.,Garryaceae,Aucuba,japonica,Species,Shrub,Nonnative,30
195,Shanghai Institute of Technology,Berberis thunbergii DC.,Berberidaceae,Berberis,thunbergii,Species,Shrub,Nonnative,30
195,Shanghai Institute of Technology,Broussonetia papyrifera (L.) L'Hér. ex Vent.,Moraceae,Broussonetia,papyrifera,Species,Tree,Native,30
195,Shanghai Institute of Technology,Buxus bodinieri H.Lév.,Buxaceae,Buxus,bodinieri,Species,Shrub,Native,30
195,Shanghai Institute of Technology,Buxus megistophylla H.Lév.,Buxaceae,Buxus,megistophylla,Species,Tree,Native,30
195,Shanghai Institute of Technology,Buxus sinica (Rehder & E.H.Wilson) M.Cheng,Buxaceae,Buxus,sinica,Species,Tree,Native,30
195,Shanghai Institute of Technology,Camellia japonica L.,Theaceae,Camellia,japonica,Species,Tree,Native,30
195,Shanghai Institute of Technology,Camellia sasanqua Thunb.,Theaceae,Camellia,sasanqua,Species,Tree,Nonnative,30
195,Shanghai Institute of Technology,Cedrus deodara (Roxb. ex D.Don) G.Don,Pinaceae,Cedrus,deodara,Species,Tree,Nonnative,30
195,Shanghai Institute of Technology,Celtis sinensis Pers.,Cannabaceae,Celtis,sinensis,Species,Tree,Native,30
195,Shanghai Institute of Technology,Cercis chinensis Bunge,Leguminosae,Cercis,chinensis,Species,Shrub,Native,30
195,Shanghai Institute of Technology,Chimonanthus praecox (L.) Link,Calycanthaceae,Chimonanthus,praecox,Species,Shrub,Native,30
195,Shanghai Institute of Technology,Cinnamomum camphora (L.) J.Presl,Lauraceae,Cinnamomum,camphora,Species,Tree,Native,30
195,Shanghai Institute of Technology,Cycas revoluta Thunb.,Cycadaceae,Cycas,revoluta,Species,Tree,Native,30
195,Shanghai Institute of Technology,Diospyros kaki L.f.,Ebenaceae,Diospyros,kaki,Species,Tree,Native,30
195,Shanghai Institute of Technology,Distylium racemosum Siebold & Zucc.,Hamamelidaceae,Distylium,racemosum,Species,Tree,Native,30
195,Shanghai Institute of Technology,Edgeworthia tomentosa (Thunb.) Nakai,Thymelaeaceae,Edgeworthia,tomentosa,Species,Shrub,Native,30
195,Shanghai Institute of Technology,Elaeagnus pungens Thunb.,Elaeagnaceae,Elaeagnus,pungens,Species,Shrub,Native,30
195,Shanghai Institute of Technology,Eriobotrya japonica (Thunb.) Lindl.,Rosaceae,Eriobotrya,japonica,Species,Tree,Native,30
195,Shanghai Institute of Technology,Erythrina corallodendron L.,Leguminosae,Erythrina,corallodendron,Species,Tree,Nonnative,30
195,Shanghai Institute of Technology,Euonymus japonicus Thunb.,Celastraceae,Euonymus,japonicus,Species,Shrub,Nonnative,30
195,Shanghai Institute of Technology,Fatsia japonica (Thunb.) Decne. & Planch.,Araliaceae,Fatsia,japonica,Species,Tree,Nonnative,30
195,Shanghai Institute of Technology,Firmiana simplex (L.) W.Wight,Malvaceae,Firmiana,simplex,Species,Tree,Native,30
195,Shanghai Institute of Technology,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Forsythia,suspensa,Species,Shrub,Native,30
195,Shanghai Institute of Technology,Forsythia viridissima Lindl.,Oleaceae,Forsythia,viridissima,Species,Shrub,Native,30
195,Shanghai Institute of Technology,Gardenia jasminoides J.Ellis,Rubiaceae,Gardenia,jasminoides,Species,Shrub,Nonnative,30
195,Shanghai Institute of Technology,Ginkgo biloba L.,Ginkgoaceae,Ginkgo,biloba,Species,Tree,Native,30
195,Shanghai Institute of Technology,Hypericum monogynum L.,Hypericaceae,Hypericum,monogynum,Species,Shrub,Native,30
195,Shanghai Institute of Technology,Ilex cornuta Lindl. & Paxton,Aquifoliaceae,Ilex,cornuta,Species,Tree,Native,30
195,Shanghai Institute of Technology,Jasminum mesnyi Hance,Oleaceae,Jasminum,mesnyi,Species,Shrub,Nonnative,30
195,Shanghai Institute of Technology,Juniperus chinensis L.,Cupressaceae,Juniperus,chinensis,Species,Tree,Native,30
195,Shanghai Institute of Technology,Juniperus formosana Hayata,Cupressaceae,Juniperus,formosana,Species,Tree,Native,30
195,Shanghai Institute of Technology,Juniperus procumbens (Siebold ex Endl.) Miq.,Cupressaceae,Juniperus,procumbens,Species,Shrub,Nonnative,30
195,Shanghai Institute of Technology,Kolkwitzia amabilis Graebn.,Caprifoliaceae,Kolkwitzia,amabilis,Species,Shrub,Native,30
195,Shanghai Institute of Technology,Lagerstroemia indica L.,Lythraceae,Lagerstroemia,indica,Species,Tree,Native,30
195,Shanghai Institute of Technology,Ligustrum lucidum W.T.Aiton,Oleaceae,Ligustrum,lucidum,Species,Tree,Native,30
195,Shanghai Institute of Technology,Ligustrum quihoui Carrière,Oleaceae,Ligustrum,quihoui,Species,Shrub,Native,30
195,Shanghai Institute of Technology,Ligustrum vicaryi Rehder,Oleaceae,Ligustrum,vicaryi,Species,Shrub,Nonnative,30
195,Shanghai Institute of Technology,Magnolia denudata Desr.,Magnoliaceae,Magnolia,denudata,Species,Tree,Native,30
195,Shanghai Institute of Technology,Magnolia grandiflora L.,Magnoliaceae,Magnolia,grandiflora,Species,Tree,Nonnative,30
195,Shanghai Institute of Technology,Mahonia bealei (Fortune) Pynaert,Berberidaceae,Mahonia,bealei,Species,Tree,Native,30
195,Shanghai Institute of Technology,Mahonia fortunei (Lindl.) Fedde,Berberidaceae,Mahonia,fortunei,Species,Shrub,Native,30
195,Shanghai Institute of Technology,Malus halliana Koehne,Rosaceae,Malus,halliana,Species,Tree,Native,30
195,Shanghai Institute of Technology,Metasequoia glyptostroboides Hu & W.C.Cheng,Cupressaceae,Metasequoia,glyptostroboides,Species,Tree,Native,30
